ASIN,MRP,aplus_images,aplus_text,attributes,brand,bullets,collection,country_of_origin,date_first_available,department,description,dimensions,discount,image_links,important_info,is_discontinued_by_manufacturer,item_height,item_height_unit,item_length,item_length_unit,item_width,item_width_unit,material,metal,net_quantity,offers,packaging,price,product_path,ratings,ratings_breakdown,ratings_count,special_offers,stone,title,type_of_offers,url,video_links,warranty_type,weight,title_brand_present,title_sentence_case,title_spellcheck,title_corrections,title_Corrected_text,final_title_check_flag,description_special_chr_check,description_char_constrained_2000,description_multiline_check,description_spellcheck,description_corrections,description_Corrected_text,final_description_check_flag,bullets_special_chr_check,bullets_number_check,bullets_first_capital_check,bullets_spellcheck,bullets_corrections,bullets_Corrected_text,final_bullet_point_check_flag,Grade1,final_entire_spellcheck,final_dimensionality_check,final_sentence_case_check,Grade2
B0BCPR3PG5,"1,899",NA,NA,NA,Trident," Bed Sheet Set - Comfort Living collection Queen size essential bedsheet set includes 1 bedsheet - 228 cm x 254 cm or 90 inches x 100 inches and 2 pillow covers - 46 cm x 69 cm or 18 inches x 27 inches each.  
, Material -100% cotton giving this sheet set added softness and durability. This fabulous Collection is available in a variety of colors. It's lovely designs will make your bedroom look majestic and will certainly be the perfect match for any bedroom furniture set.  
, Feel the Difference - Sleep relaxed and wake up fresh each morning. This is the softest, most comfortable and luxurious bed sheet you will find. Best for any room in your house - bedroom, guest room, kids room, drawing room. This sheet is the best gift for every one and every occasion.  
, WASH INSTRUCTIONS : Machine wash or hand wash cold water, Do not tumble Dry, Do not soak for long time, Do not bleach, Do not dry clean, Iron steam or Dry at low heat, Dry in shade.  
, We Value You - Our products are backed by incredible customer service to guarantee you the best experience. Our high-quality designs match any decor and make the ultimate gift idea for everyone and every occasion.  
",NA,India,1 September 2022,NA,"You’ll fall for this finely woven luxurious sheet. Our 100% Cotton sheet set is ideal to provide you with a complacent feel. This is because the percale weave sheets have a tighter weave, which comforts you deeply and provides longer durability. Also, the fine yarn used in weaving this sheet offers you a relaxing sleeping experience. This sheet is durable and smooth to touch. It will feel softer after each wash. It also has a unique ability to resist pilling, even after constant use. This sheet feels gentle against the skin, extending an enhanced soothing effect, whenever you embrace it. Cotton is the most preferred material as it is soft on the skin and helps to absorb moisture for a better sleeping experience. That’s why we chose to weave this sheet with 100% cotton.",2.28L x 2.54W Meters,45%,"https://m.media-amazon.com/images/I/41w7GTb31oL.jpg,https://m.media-amazon.com/images/I/51xd7beWleL.jpg,https://m.media-amazon.com/images/I/51VlK44M6OL.jpg,https://m.media-amazon.com/images/I/513cBlA61iL.jpg,https://m.media-amazon.com/images/I/61sLqijwCUL.jpg,https://m.media-amazon.com/images/I/51vK-Y2rQnL.jpg",NA,NA,NA,NA,NA,NA,NA,NA,Cotton,NA,NA,"Avail No Cost EMI on select cards for orders above ₹3000,Upto ₹104.90 discount on select Credit Cards,Get GST  invoice and save up to 28% on business purchases.",NA,"1,049","Home & Kitchen,Home Furnishing,Bedding & Linen,Bedsheets,Flat Sheets",4.0,"33% of reviews have 5 stars,55% of reviews have 4 stars,11% of reviews have 1 stars",4 global ratings,NA,NA,"Trident Comfort Living 120 Thread Count 100% Cotton Bedsheet, Queen Size, Chia Blue"," No Cost EMI , Bank Offer , Partner Offers ",https://www.amazon.in/Trident-Comfort-Living-Thread-Bedsheet/dp/B0BCPR3PG5,NA,NA,1 kg,1,1,0,"[[{'start': 52, 'text': 'Bedsheet', 'correct': 'Bed Sheet', 'definition': None}]]","['Trident Comfort Living 120 Thread Count 100% Cotton Bed Sheet, Queen Size, Chia Blue']",0,1,1,1,1,"[[], [], [], [], [], [], [], [], [], [], []]","['You’ll fall for this finely woven luxurious sheet', ' Our 100% Cotton sheet set is ideal to provide you with a complacent feel', ' This is because the percale weave sheets have a tighter weave, which comforts you deeply and provides longer durability', ' Also, the fine yarn used in weaving this sheet offers you a relaxing sleeping experience', ' This sheet is durable and smooth to touch', ' It will feel softer after each wash', ' It also has a unique ability to resist pilling, even after constant use', ' This sheet feels gentle against the skin, extending an enhanced soothing effect, whenever you embrace it', ' Cotton is the most preferred material as it is soft on the skin and helps to absorb moisture for a better sleeping experience', ' That’s why we chose to weave this sheet with 100% cotton', '']",1,0,1,1,0,"[[], [{'start': 44, 'text': 'added', 'correct': 'adds', 'definition': None}], [{'start': 257, 'text': 'every one', 'correct': 'everyone', 'definition': 'all people'}, {'start': 150, 'text': 'for', 'correct': 'in', 'definition': None}], [{'start': 17, 'text': ' :', 'correct': ':', 'definition': 'Accept space'}], []]","['Bed Sheet Set - Comfort Living collection Queen size essential bedsheet set includes 1 bedsheet - 228 cm x 254 cm or 90 inches x 100 inches and 2 pillow covers - 46 cm x 69 cm or 18 inches x 27 inches each.', ""Material -100% cotton giving this sheet set adds softness and durability. This fabulous Collection is available in a variety of colors. It's lovely designs will make your bedroom look majestic and will certainly be the perfect match for any bedroom furniture set."", 'Feel the Difference - Sleep relaxed and wake up fresh each morning. This is the softest, most comfortable and luxurious bed sheet you will find. Best in any room in your house - bedroom, guest room, kids room, drawing room. This sheet is the best gift for everyone and every occasion.', 'WASH INSTRUCTIONS: Machine wash or hand wash cold water, Do not tumble Dry, Do not soak for long time, Do not bleach, Do not dry clean, Iron steam or Dry at low heat, Dry in shade.', 'We Value You - Our products are backed by incredible customer service to guarantee you the best experience. Our high-quality designs match any decor and make the ultimate gift idea for everyone and every occasion.']",0,B,0,0,1,C
B0BCPSRTV7,"1,199",NA,NA,NA,Trident," Bed Sheet Set - Comfort Living collection Single size essential bedsheet set includes 1 bedsheet - 152 cm x 228 cm or 60 inches x 90 inches and 1 pillow covers - 46 cm x 69 cm or 18 inches x 27 inches each.  
, Material -100% cotton giving this sheet set added softness and durability. This fabulous Collection is available in a variety of colors. It's lovely designs will make your bedroom look majestic and will certainly be the perfect match for any bedroom furniture set.  
, Feel the Difference - Sleep relaxed and wake up fresh each morning. This is the softest, most comfortable and luxurious bed sheet you will find. Best for any room in your house - bedroom, guest room, kids room, drawing room. This sheet is the best gift for every one and every occasion.  
, WASH INSTRUCTIONS : Machine wash or hand wash cold water, Do not tumble Dry, Do not soak for long time, Do not bleach, Do not dry clean, Iron steam or Dry at low heat, Dry in shade.  
, We Value You - Our products are backed by incredible customer service to guarantee you the best experience. Our high-quality designs match any decor and make the ultimate gift idea for everyone and every occasion.  
",NA,India,1 September 2022,NA,"You’ll fall for this finely woven luxurious sheet. Our 100% Cotton sheet set is ideal to provide you with a complacent feel. This is because the percale weave sheets have a tighter weave, which comforts you deeply and provides longer durability. Also, the fine yarn used in weaving this sheet offers you a relaxing sleeping experience. This sheet is durable and smooth to touch. It will feel softer after each wash. It also has a unique ability to resist pilling, even after constant use. This sheet feels gentle against the skin, extending an enhanced soothing effect, whenever you embrace it. Cotton is the most preferred material as it is soft on the skin and helps to absorb moisture for a better sleeping experience. That’s why we chose to weave this sheet with 100% cotton.",152 x 228 Centimeters,69%,"https://m.media-amazon.com/images/I/51MNfLHL+3L.jpg,https://m.media-amazon.com/images/I/51bWWgAW1qL.jpg,https://m.media-amazon.com/images/I/51PZfZqPyfL.jpg,https://m.media-amazon.com/images/I/51hQNo3eipL.jpg,https://m.media-amazon.com/images/I/61vCenyNrNL.jpg,https://m.media-amazon.com/images/I/51vK-Y2rQnL.jpg",NA,NA,NA,NA,NA,NA,NA,NA,Cotton,NA,NA,"Avail No Cost EMI on select cards for orders above ₹3000,Upto ₹37.68 discount on select Credit Cards,Get GST  invoice and save up to 28% on business purchases.",NA,376,"Home & Kitchen,Home Furnishing,Bedding & Linen,Bedsheets,Flat Sheets",3.0,100% of reviews have 3 stars,1 global rating,NA,NA,"Trident Comfort Living 120 Thread Count 100% Cotton Bedsheet, Single Size, Beachway Red"," No Cost EMI , Bank Offer , Partner Offers ",https://www.amazon.in/Trident-Comfort-Living-Bedsheet-Beachway/dp/B0BCPSRTV7,NA,NA,560 g,1,1,0,"[[{'start': 52, 'text': 'Bedsheet', 'correct': 'Bed Sheet', 'definition': None}]]","['Trident Comfort Living 120 Thread Count 100% Cotton Bed Sheet, Single Size, Beachway Red']",0,1,1,1,1,"[[], [], [], [], [], [], [], [], [], [], []]","['You’ll fall for this finely woven luxurious sheet', ' Our 100% Cotton sheet set is ideal to provide you with a complacent feel', ' This is because the percale weave sheets have a tighter weave, which comforts you deeply and provides longer durability', ' Also, the fine yarn used in weaving this sheet offers you a relaxing sleeping experience', ' This sheet is durable and smooth to touch', ' It will feel softer after each wash', ' It also has a unique ability to resist pilling, even after constant use', ' This sheet feels gentle against the skin, extending an enhanced soothing effect, whenever you embrace it', ' Cotton is the most preferred material as it is soft on the skin and helps to absorb moisture for a better sleeping experience', ' That’s why we chose to weave this sheet with 100% cotton', '']",1,0,1,1,0,"[[], [{'start': 44, 'text': 'added', 'correct': 'adds', 'definition': None}], [{'start': 257, 'text': 'every one', 'correct': 'everyone', 'definition': 'all people'}, {'start': 150, 'text': 'for', 'correct': 'in', 'definition': None}], [{'start': 17, 'text': ' :', 'correct': ':', 'definition': 'Accept space'}], []]","['Bed Sheet Set - Comfort Living collection Single size essential bedsheet set includes 1 bedsheet - 152 cm x 228 cm or 60 inches x 90 inches and 1 pillow covers - 46 cm x 69 cm or 18 inches x 27 inches each.', ""Material -100% cotton giving this sheet set adds softness and durability. This fabulous Collection is available in a variety of colors. It's lovely designs will make your bedroom look majestic and will certainly be the perfect match for any bedroom furniture set."", 'Feel the Difference - Sleep relaxed and wake up fresh each morning. This is the softest, most comfortable and luxurious bed sheet you will find. Best in any room in your house - bedroom, guest room, kids room, drawing room. This sheet is the best gift for everyone and every occasion.', 'WASH INSTRUCTIONS: Machine wash or hand wash cold water, Do not tumble Dry, Do not soak for long time, Do not bleach, Do not dry clean, Iron steam or Dry at low heat, Dry in shade.', 'We Value You - Our products are backed by incredible customer service to guarantee you the best experience. Our high-quality designs match any decor and make the ultimate gift idea for everyone and every occasion.']",0,B,0,0,1,C
B01ELCVX3A,400,"https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,https://m.media-amazon.com/images/S/aplus-media-library-service-media/46b3fcf7-3c10-4e7f-95bd-c7e5738c557f.__CR0,0,970,600_PT0_SX970_V1___.jpg,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,https://m.media-amazon.com/images/S/aplus-media-library-service-media/73b4b5ad-dafc-494b-b91e-de6207426de4.__CR0,0,970,600_PT0_SX970_V1___.jpg,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,https://m.media-amazon.com/images/S/aplus-media-library-service-media/f51eeead-a96a-4a5b-9a32-b0be17bbfd51.__CR0,0,970,600_PT0_SX970_V1___.jpg,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,https://m.media-amazon.com/images/S/aplus-media-library-service-media/9f948426-887e-4baa-8407-575d9da6119e.__CR0,0,970,600_PT0_SX970_V1___.jpg,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,https://m.media-amazon.com/images/S/aplus-media-library-service-media/c25523eb-368a-4066-bbdf-7671e2317901.__CR0,0,970,600_PT0_SX970_V1___.jpg",NA,NA,Orbit," Celebrate Rakshabandhan with Orbit Rakhi gift pack  
, A sugar-free gum that lets you enjoy freshness worry-free  
, Order chewing gum this rakhi for fresh feels  
, chocolate gift for rakhi, rakhi chocolate, rakhi chocolate gift box  
",NA,India,1 January 2017,NA,"Why this chewing gum? Raksha Bandhan in India is celebrated with full vigor and joy. This Rakhi, make Orbit a part of your celebrations and create memories with your cool siblings. Orbit Rakhi chewing gum gift hamper is all you need to make your Rakhi celebrations bright, exciting, and full of sweetness. A sugar free gum treat that leaves you with one less thing to worry about, it is a perfect Rakhi gift for sister or your gum lover sibling. What makes it unique? Gift your siblings a sparkling smile with Orbit chewing gum. Refreshing mixed fruit flavour will leave them feeling refreshed. Now use it as a chocolate gift for Rakhi and rejoice the bond of sweet siblinghood. When to have it? Carry your freshness partner wherever you go for a clean and fresh mouth feel anytime. Pop this sugarfree gum before a romantic date, after meals or to break the monotony in between work with instant freshness. Storage: Store in a cool and dry place.",3 x 4 x 9 cm; 176 Grams,12%,"https://m.media-amazon.com/images/I/61FsFRiLXOL.jpg,https://m.media-amazon.com/images/I/513F3X3Wi1L.jpg,https://m.media-amazon.com/images/I/51nF01BbCPL.jpg,https://m.media-amazon.com/images/I/51QnLbeL4IL.jpg,https://m.media-amazon.com/images/I/513aKrr-11L.jpg,https://m.media-amazon.com/images/I/51h9sCODbkL.jpg","Actual product packaging and materials may contain more and different information than what is shown on our app or website. We recommend that you do not rely solely on the information presented here and that you always read labels, warnings, and directions before using or consuming a product.",NA,NA,NA,NA,NA,NA,NA,NA,NA,176.0 gram,"Upto ₹17.55 discount on HSBC Cashback Credit Cards,Get GST  invoice and save up to 28% on business purchases.",NA,351,"Grocery & Gourmet Foods,Snacks & Sweets,Sweets, Chocolate & Gum,Chewing & Bubble Gum",4.2,"60% of reviews have 5 stars,20% of reviews have 4 stars,10% of reviews have 3 stars,5% of reviews have 2 stars,6% of reviews have 1 stars",427 global ratings,NA,NA,Orbit Mixed Fruit Flavour Sugar Free Chewing Gum - 22g Tube (Pack of 8)," Bank Offer , Partner Offers ",https://www.amazon.in/Wrigley-Orbit-Mixed-Fruit-Pieces/dp/B01ELCVX3A,NA,NA,176 g,1,1,0,"[[{'start': 18, 'text': 'Flavour', 'correct': 'Flavor', 'definition': None}]]",['Orbit Mixed Fruit Flavor Sugar Free Chewing Gum - 22g Tube (Pack of 8)'],0,1,1,1,0,"[[], [], [], [], [{'start': 107, 'text': 'sister', 'correct': 'a sister', 'definition': None}, {'start': 18, 'text': 'treat', 'correct': 'treats', 'definition': None}], [{'start': 15, 'text': 'unique', 'correct': 'unique?', 'definition': None}], [], [{'start': 24, 'text': 'flavour', 'correct': 'flavor', 'definition': 'the general atmosphere of a place or situation and the effect that it has on people'}], [], [], [], [], [], []]","['Why this chewing gum', ' Raksha Bandhan in India is celebrated with full vigor and joy', ' This Rakhi, make Orbit a part of your celebrations and create memories with your cool siblings', ' Orbit Rakhi chewing gum gift hamper is all you need to make your Rakhi celebrations bright, exciting, and full of sweetness', ' A sugar free gum treats that leaves you with one less thing to worry about, it is a perfect Rakhi gift for a sister or your gum lover sibling', ' What makes it unique?', ' Gift your siblings a sparkling smile with Orbit chewing gum', ' Refreshing mixed fruit flavor will leave them feeling refreshed', ' Now use it as a chocolate gift for Rakhi and rejoice the bond of sweet siblinghood', ' When to have it', ' Carry your freshness partner wherever you go for a clean and fresh mouth feel anytime', ' Pop this sugarfree gum before a romantic date, after meals or to break the monotony in between work with instant freshness', ' Storage: Store in a cool and dry place', '']",0,1,1,0,0,"[[], [], [{'start': 23, 'text': 'rakhi', 'correct': 'Rakhi', 'definition': None}], [{'start': 43, 'text': 'rakhi', 'correct': 'Rakhi', 'definition': None}, {'start': 26, 'text': 'rakhi', 'correct': 'Rakhi', 'definition': None}, {'start': 19, 'text': 'rakhi', 'correct': 'Rakhi', 'definition': None}]]","['Celebrate Rakshabandhan with Orbit Rakhi gift pack', 'A sugar-free gum that lets you enjoy freshness worry-free', 'Order chewing gum this Rakhi for fresh feels', 'chocolate gift for Rakhi, Rakhi chocolate, Rakhi chocolate gift box']",0,C,0,0,1,C
B01ELCVWCM,400,"https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,https://m.media-amazon.com/images/S/aplus-media-library-service-media/46b3fcf7-3c10-4e7f-95bd-c7e5738c557f.__CR0,0,970,600_PT0_SX970_V1___.jpg,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,https://m.media-amazon.com/images/S/aplus-media-library-service-media/73b4b5ad-dafc-494b-b91e-de6207426de4.__CR0,0,970,600_PT0_SX970_V1___.jpg,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,https://m.media-amazon.com/images/S/aplus-media-library-service-media/f51eeead-a96a-4a5b-9a32-b0be17bbfd51.__CR0,0,970,600_PT0_SX970_V1___.jpg,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,https://m.media-amazon.com/images/S/aplus-media-library-service-media/9f948426-887e-4baa-8407-575d9da6119e.__CR0,0,970,600_PT0_SX970_V1___.jpg,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,https://m.media-amazon.com/images/S/aplus-media-library-service-media/c25523eb-368a-4066-bbdf-7671e2317901.__CR0,0,970,600_PT0_SX970_V1___.jpg",NA,NA,Orbit," Orbit Chewing Gum Diwali Gift Pack | Spearmint Flavour | Sugar Free Chewing Gum| Pocket Bottle | Clean and Healthy Teeth | Chewing Gum Gift Pack for Diwali | 22g - Pack of 8  
, Pack Content: This gift pack contains 8 tubes of Orbit Sugar Free Gums of 22g each  
, Gifting Orbit: Make Diwali full of freshness with these refreshing gums  
, Sugar-free Gums: Enjoy instant freshness without compromising on health with sugar free ORbit gums  
, Perfect gift hamper: Indulge in Diwali festivities by gifting Orbit freshness to your loved ones  
, Commonly searched term:- Diwali chewing gum pack, Diwali gift pack, best Diwali gift pack, Diwali chewing gums, Diwali chewing gum gift hamper  
",NA,Poland,1 January 2017,NA,"Why this chewing gum? Raksha Bandhan in India is celebrated with full vigor and joy. This Rakhi, make Orbit a part of your celebrations and create memories with your cool siblings. Orbit Rakhi chewing gum gift hamper is all you need to make your Rakhi celebrations bright, exciting, and full of sweetness. A sugar free gum treat that leaves you with one less thing to worry about, it is a perfect Rakhi gift for sister or your gum lover sibling. What makes it unique? Gift your siblings a sparkling smile with Orbit chewing gum. Refreshing spearmint flavour will leave them feeling refreshed. Now use it as a chocolate gift for Rakhi and rejoice the bond of sweet siblinghood. When to have it? Carry your freshness partner wherever you go for a clean and fresh mouth feel anytime. Pop this sugarfree gum before a romantic date, after meals or to break the monotony in between work with instant freshness. Storage: Store in a cool and dry place.",5 x 5 x 8 cm; 176 Grams,12%,"https://m.media-amazon.com/images/I/5162m8QDglL.jpg,https://m.media-amazon.com/images/I/51m6fVm2XdL.jpg,https://m.media-amazon.com/images/I/51F0FDzjIWL.jpg,https://m.media-amazon.com/images/I/51YJDFyWUKL.jpg,https://m.media-amazon.com/images/I/517LIzhu+CL.jpg,https://m.media-amazon.com/images/I/517LIzhu+CL.jpg,https://m.media-amazon.com/images/I/514fBEjXLZL.jpg","Actual product packaging and materials may contain more and different information than what is shown on our app or website. We recommend that you do not rely solely on the information presented here and that you always read labels, warnings, and directions before using or consuming a product.",NA,NA,NA,NA,NA,NA,NA,NA,NA,176.0 gram,"Upto ₹17.60 discount on HSBC Cashback Credit Cards,Get GST  invoice and save up to 28% on business purchases.",NA,352,"Grocery & Gourmet Foods,Snacks & Sweets,Sweets, Chocolate & Gum,Chewing & Bubble Gum",4.3,"59% of reviews have 5 stars,24% of reviews have 4 stars,9% of reviews have 3 stars,3% of reviews have 2 stars,5% of reviews have 1 stars",679 global ratings,NA,NA,"Orbit Wrigley Spearmint Flavour Sugar Free Chewing Gum, Pocket Bottle 22g Pack of 8"," Bank Offer , Partner Offers ",https://www.amazon.in/Wrigley-Orbit-Spearmint-8-Pieces/dp/B01ELCVWCM,NA,NA,176 g,1,1,0,"[[{'start': 24, 'text': 'Flavour', 'correct': 'Flavor', 'definition': None}]]","['Orbit Wrigley Spearmint Flavor Sugar Free Chewing Gum, Pocket Bottle 22g Pack of 8']",0,1,1,1,0,"[[], [], [], [], [{'start': 107, 'text': 'sister', 'correct': 'a sister', 'definition': None}, {'start': 18, 'text': 'treat', 'correct': 'treats', 'definition': None}], [{'start': 15, 'text': 'unique', 'correct': 'unique?', 'definition': None}], [], [{'start': 22, 'text': 'flavour', 'correct': 'flavor', 'definition': 'the general atmosphere of a place or situation and the effect that it has on people'}], [], [], [], [], [], []]","['Why this chewing gum', ' Raksha Bandhan in India is celebrated with full vigor and joy', ' This Rakhi, make Orbit a part of your celebrations and create memories with your cool siblings', ' Orbit Rakhi chewing gum gift hamper is all you need to make your Rakhi celebrations bright, exciting, and full of sweetness', ' A sugar free gum treats that leaves you with one less thing to worry about, it is a perfect Rakhi gift for a sister or your gum lover sibling', ' What makes it unique?', ' Gift your siblings a sparkling smile with Orbit chewing gum', ' Refreshing spearmint flavor will leave them feeling refreshed', ' Now use it as a chocolate gift for Rakhi and rejoice the bond of sweet siblinghood', ' When to have it', ' Carry your freshness partner wherever you go for a clean and fresh mouth feel anytime', ' Pop this sugarfree gum before a romantic date, after meals or to break the monotony in between work with instant freshness', ' Storage: Store in a cool and dry place', '']",0,1,1,1,0,"[[{'start': 47, 'text': 'Flavour', 'correct': 'Flavor', 'definition': None}], [], [], [], [{'start': 13, 'text': 'hamper', 'correct': 'hampers', 'definition': None}], [{'start': 119, 'text': 'chewing', 'correct': 'is chewing', 'definition': None}, {'start': 22, 'text': ':', 'correct': ': ', 'definition': 'Accept space'}, {'start': 18, 'text': 'term', 'correct': 'terms', 'definition': None}]]","['Orbit Chewing Gum Diwali Gift Pack | Spearmint Flavor | Sugar Free Chewing Gum| Pocket Bottle | Clean and Healthy Teeth | Chewing Gum Gift Pack for Diwali | 22g - Pack of 8', 'Pack Content: This gift pack contains 8 tubes of Orbit Sugar Free Gums of 22g each', 'Gifting Orbit: Make Diwali full of freshness with these refreshing gums', 'Sugar-free Gums: Enjoy instant freshness without compromising on health with sugar free ORbit gums', 'Perfect gift hampers: Indulge in Diwali festivities by gifting Orbit freshness to your loved ones', 'Commonly searched terms: - Diwali chewing gum pack, Diwali gift pack, best Diwali gift pack, Diwali chewing gums, Diwali is chewing gum gift hamper']",0,C,0,0,1,C
B09ZQY2L5K,499,NA,NA,NA,Trident," Durable,Lightweight  
",NA,India,20 June 2022,NA,"TRIDENT Comfort Living Towel - Our everyday essential towel is uniquely designed for everyday use. Our towels are lightweight, and compact. With a plush-soft feel that's worth holding onto, these towels are capable of amazing things, like being highly durable, and quick-drying. Available in a wide array of colors to suit your needs. Our skin-friendly, OEKO-TEX certified towels free from toxic or harmful chemicals, are both eye-catching and fun to use.",60L x 40W Centimeters,64%,"https://m.media-amazon.com/images/I/51GSixP8h7L.jpg,https://m.media-amazon.com/images/I/410IWhvRFOL.jpg,https://m.media-amazon.com/images/I/41ZpQxpA6OL.jpg,https://m.media-amazon.com/images/I/41-s9-VUpNL.jpg,https://m.media-amazon.com/images/I/310qObzQZiL.jpg,https://m.media-amazon.com/images/I/51LA1QJqzkL.jpg,https://m.media-amazon.com/images/I/61FCGe8lZuL.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1 count,"Avail No Cost EMI on select cards for orders above ₹3000,Upto ₹17.90 discount on select Credit Cards,Get GST  invoice and save up to 28% on business purchases.",NA,179,"Home & Kitchen,Home Furnishing,Bathroom Linen,Towels,Hand Towels",3.8,"45% of reviews have 5 stars,24% of reviews have 4 stars,11% of reviews have 3 stars,8% of reviews have 2 stars,12% of reviews have 1 stars",92 global ratings,NA,NA,"Trident Comfort Living Pack of 2 Hand Towels, Cotton Rich, Sanitized Finish, Quick Dry, Travel Friendly, 40 Cms x 60 Cms - Apple Red"," No Cost EMI , Bank Offer , Partner Offers ",https://www.amazon.in/Trident-Comfort-Living-Sanitized-Friendly/dp/B09ZQY2L5K,NA,NA,300 g,1,1,1,[[]],"['Trident Comfort Living Pack of 2 Hand Towels, Cotton Rich, Sanitized Finish, Quick Dry, Travel Friendly, 40 Cms x 60 Cms - Apple Red']",1,0,1,1,1,[[]],"[""TRIDENT Comfort Living Towel - Our everyday essential towel is uniquely designed for everyday use. Our towels are lightweight, and compact. With a plush-soft feel that's worth holding onto, these towels are capable of amazing things, like being highly durable, and quick-drying. Available in a wide array of colors to suit your needs. Our skin-friendly, OEKO-TEX certified towels free from toxic or harmful chemicals, are both eye-catching and fun to use.""]",0,1,0,1,0,"[[{'start': 7, 'text': ',', 'correct': ', ', 'definition': 'Accept space'}]]","['Durable, Lightweight']",0,B,0,0,1,C
B09FGS7S9G,599,NA,NA,NA,Trident," Your Everyday Essential Towel - Our Comfort Living towels, woven with rich cotton having 97% cotton and 3% viscose provides the ultimate softness, durability, and quick-dry. They are highly light, compact, and pocket-friendly. Our towels have everything you need to enhance your shower routine when it comes to everyday use.  
, Perfect Bath Towel - 1 large sized bath towel 140 Cm x 70 Cm  
, Easy Care - Machine wash, in warm water using mild detergent and tumble dry on low, do not use bleach, recommended drying immediately.  
, Certification - This bath towel is an OEKO-TEX certified product, an independent certification system that ensures textiles meet high safety and environmental standards and is free from harmful chemicals.  
, We Value You - We follow a fine quality making process which gives us confidence on our product and provides full satisfaction to our customers. We, at Trident assure you to facilitate your return process, without asking the reasons for the same. Please feel free to reach out to us!  
",NA,India,5 July 2020,NA,"Trident Comfort Living 1 Bath Towel, Cotton Rich, Sanitized Finish, Quick Dry, Travel Friendly, 70 Cms x 140 Cms - Candy Glow",140L x 70W Centimeters,48%,"https://m.media-amazon.com/images/I/513bNz8uIgL.jpg,https://m.media-amazon.com/images/I/41cfcpORqXL.jpg,https://m.media-amazon.com/images/I/41fmhnoyIoL.jpg,https://m.media-amazon.com/images/I/41ZhW-BKS0L.jpg,https://m.media-amazon.com/images/I/41F45mf0-aL.jpg,https://m.media-amazon.com/images/I/510iMt4WsOL.jpg,https://m.media-amazon.com/images/I/41QalYhZviL.jpg",NA,NA,NA,NA,NA,NA,NA,NA,Cotton,NA,1 count,"Avail No Cost EMI on select cards for orders above ₹3000,Upto ₹30.90 discount on select Credit Cards,Get GST  invoice and save up to 28% on business purchases.",NA,309,"Home & Kitchen,Home Furnishing,Bathroom Linen,Towels,Bath Towels",3.7,"39% of reviews have 5 stars,20% of reviews have 4 stars,22% of reviews have 3 stars,9% of reviews have 2 stars,11% of reviews have 1 stars",138 global ratings,NA,NA,"Trident Comfort Living 1 Bath Towel, Cotton Rich, Sanitized Finish, Quick Dry, Travel Friendly, 70 Cms x 140 Cms - Candy Glow"," No Cost EMI , Bank Offer , Partner Offers ",https://www.amazon.in/TRIDENT-Unisex-Bath-70x140-Candy/dp/B09FGS7S9G,NA,NA,400 g,1,1,1,[[]],"['Trident Comfort Living 1 Bath Towel, Cotton Rich, Sanitized Finish, Quick Dry, Travel Friendly, 70 Cms x 140 Cms - Candy Glow']",1,1,1,0,1,[[]],"['Trident Comfort Living 1 Bath Towel, Cotton Rich, Sanitized Finish, Quick Dry, Travel Friendly, 70 Cms x 140 Cms - Candy Glow']",0,1,1,1,0,"[[], [], [], [], [{'start': 81, 'text': 'on', 'correct': 'in', 'definition': None}, {'start': 32, 'text': 'quality making', 'correct': 'quality, making', 'definition': 'Accept comma addition'}]]","['Your Everyday Essential Towel - Our Comfort Living towels, woven with rich cotton having 97% cotton and 3% viscose provides the ultimate softness, durability, and quick-dry. They are highly light, compact, and pocket-friendly. Our towels have everything you need to enhance your shower routine when it comes to everyday use.', 'Perfect Bath Towel - 1 large sized bath towel 140 Cm x 70 Cm', 'Easy Care - Machine wash, in warm water using mild detergent and tumble dry on low, do not use bleach, recommended drying immediately.', 'Certification - This bath towel is an OEKO-TEX certified product, an independent certification system that ensures textiles meet high safety and environmental standards and is free from harmful chemicals.', 'We Value You - We follow a fine quality, making process which gives us confidence in our product and provides full satisfaction to our customers. We, at Trident assure you to facilitate your return process, without asking the reasons for the same. Please feel free to reach out to us!']",0,B,0,0,1,C
